bigram,log_likelihood,relative_frequency,total_count,register,p_value,p_value_fdr
Ἀργεῖος μέγας,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
θρόνος ἵζω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ὀτρύνω μάχομαι,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δαμάζω ὕπνος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δύω τεῦχος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
τίθημι ναῦς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
νέφος σκιόεις,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
γέρων ἥρως,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
φεύγω αἰπύς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δείδω θυμός,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ἡνία τείνω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ἱκνέομαι δόμος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
τεύχω ἀνήρ,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
αἰγίς θυσανόεις,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
γηθέω φρήν,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
λείπω ὀστέον,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
λευκώλενος μέγαρον,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ἄστυ φέρω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
φέρω εἶδαρ,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
πτολίπορθος Ὀδυσσεύς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
θώραξ γύαλον,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ἵππος ἐπιβαίνω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
τρήρων πέλεια,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
τρητός λέχος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
υἱός Πετεώς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ἄσβεστος ὄρνυμι,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
τόξον χείρ,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
στῆθος Ἀχαιός,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
ὀφρύς δάκρυον,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
βροτολοιγός Ἄρης,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Ἑλένη Ζεύς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δίδωμι ἑταῖρος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
θυμός τέρπω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
μεγάθυμος Νέστωρ,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Δαναοί Τρώς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δίδωμι χρύσεος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
κλύω Παλλάς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
θάλασσα ναῦς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
θυγάτηρ εἶδος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
μῆρα καίω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
κακός Τρώς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
λιπαρός κρήδεμνον,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Ὀδυσσεύς δῖος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Ἀχιλλεύς ἵστημι,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Γερήνιος οὖρος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
μῦθος τέλλω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
βοῦς ἐπιβουκόλος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Διιπετής ποταμός,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Ζεύς Τρώς,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
στάθμη ἰθύνω,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δαίς ἴσος,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
δῖος Ἀφροδίτη,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
Ὠκεανός ῥοή,-2.181178107107189,5.468604740186589e-05,5,Narrative,0.1397074826766835,0.2696171467551328
κόρη Ζεύς,-2.1848023195614017,0.0002406186085682099,22,Narrative,0.13937895824753885,0.2696171467551328
λούω χρίω,-2.4042273246991126,0.00014218372324485131,13,Narrative,0.12100785936169173,0.2696171467551328
ἔλπω θυμός,-2.4042273246991126,0.00014218372324485131,13,Narrative,0.12100785936169173,0.2696171467551328
τεῦχος συλάω,-2.4042273246991126,0.00014218372324485131,13,Narrative,0.12100785936169173,0.2696171467551328
τετίημαι ἦτορ,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ἔρχομαι θέω,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
βέλος ὠκύς,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
στῆθος ὀρίνω,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ναῦς πρυμνός,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
λίπα ἔλαιον,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
θεσπιδαής πῦρ,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ἄναξ Ζεύς,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ἐλαύνω ἵππος,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
κεφαλή μῦθος,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ὀρίνω θυμός,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
φέρω καλός,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
υἱός Ὀδυσσεύς,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ὦμος τεῦχος,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
ὕπνος βλέφαρον,-2.4335292190005506,8.749767584298542e-05,8,Narrative,0.11876524240768997,0.2696171467551328
δόρυ μακρός,-2.5596250838612393,0.0001968697706467172,18,Narrative,0.10962457804411165,0.2696171467551328
κήρ μέλας,-2.5596250838612393,0.0001968697706467172,18,Narrative,0.10962457804411165,0.2696171467551328
δῖος θεά,-2.6112865996545374,0.000371865122332688,34,Narrative,0.10610564601500556,0.2696171467551328
δέος αἱρέω,-2.785623120635785,0.00012030930428410496,11,Narrative,0.09511369170440473,0.2696171467551328
χλωρός δέος,-2.785623120635785,0.00012030930428410496,11,Narrative,0.09511369170440473,0.2696171467551328
τεῖχος Ἀχαιός,-2.785623120635785,0.00012030930428410496,11,Narrative,0.09511369170440473,0.2696171467551328
Ζεύς υἱός,-2.9862292645047805,0.00022968139908783672,21,Narrative,0.08397550202894574,0.2696171467551328
ἐνίπτω μῦθος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ὄβριμος Ἄρης,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
λάινος οὐδός,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
κακός κήρ,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
λέβης νίζω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
κατακτείνω μενεαίνω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἐπιχέω φέρω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ὀφρύς νεύω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Νεστορίδης Πεισίστρατος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἐπιτίθημι χαρίζομαι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἐποτρύνω μάχομαι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
χείρ ἔγχος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ξεστός τανύω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἐπαινέω κελεύω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Τηλέμαχος βουκόλος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
κίων μακρός,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
βουκόλος συβώτης,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἀντίθεος Σαρπηδών,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
μένος ἐύς,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἕζομαι θρόνος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
χέρνιψ ἀμφίπολος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἐναντίος ἔρχομαι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
εἶδαρ ἐπιτίθημι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Αἴας πρῶτος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἵστημι Αἴας,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ὀρυμαγδός ὄρνυμι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἐμπνέω μένος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Τηλέμαχος ἑταῖρος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
καλός ἀείδω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
καλός βάλλω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Τρώς κέλομαι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἵστημι Ἀχαιός,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἵστημι ἵππος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἄρχω μῦθος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
κόρυς βριαρός,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἔθνος ἑταῖρος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
λαμβάνω χείρ,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
χαρίζομαι πάρειμι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Ζεύς νεφεληγερέτα,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἅλιος βέλος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
τανύω τράπεζα,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
αἷμα γαῖα,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
πρόχοος ἐπιχέω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
τίω δῆμος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
φιλομμειδής Ἀφροδίτη,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Φαίαξ φιλήρετμος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
εὔτυκτος τίθημι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
φλόξ εἴκελος,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
ἀργύρεος λέβης,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
δάκρυον πίμπλημι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
γόνυ λίσσομαι,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
στῆθος ἐλαύνω,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
δαίφρων ποικιλομήτης,-3.248224412131739,6.562325688223906e-05,6,Narrative,0.07150087434091502,0.2696171467551328
Ἀθήνη Ἥρα,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
δαίμων ἴσος,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
ὦμος βάλλω,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
εὔχομαι κλύω,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
ἀκάματος πῦρ,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
καλός δαιδάλεος,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
ἀνήρ κατακτείνω,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
ἅρμα ποικίλος,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
ἠχή θεσπέσιος,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
μένος μέγας,-3.3659365259020313,9.84348853233586e-05,9,Narrative,0.06655773068406144,0.2696171467551328
